"126","29","0","Fantasy"
"132","29","0","Fantasy"
"133","29","0","Fantasy"
"142","29","0","Fantasy"
"145","29","0","Fantasy"
"149","29","0","Fantasy"
"159","29","0","Fantasy"
"161","29","0","Fantasy"
"162","29","0","Fantasy"
"163","29","0","Fantasy"
"168","29","0","Fantasy"
"170","29","0","Fantasy"
"173","29","0","Fantasy"
"181","29","0","Fantasy"
"191","29","0","Fantasy"
"195","29","0","Fantasy"
"196","29","0","Fantasy"
"201","29","0","Fantasy"
"202","29","0","Fantasy"
"215","29","0","Fantasy"
"224","29","0","Fantasy"
"229","29","0","Fantasy"
"236","29","0","Fantasy"
"241","29","0","Fantasy"
"245","29","0","Fantasy"
"261","29","0","Fantasy"
"271","29","0","Fantasy"
"272","29","0","Fantasy"
"273","29","0","Fantasy"
"282","29","0","Fantasy"
"283","29","0","Fantasy"
"284","29","0","Fantasy"
"290","29","0","Fantasy"
"291","29","0","Fantasy"
"292","29","0","Fantasy"
"294","29","0","Fantasy"
"296","29","0","Fantasy"
"298","29","0","Fantasy"
"300","29","0","Fantasy"
"309","29","0","Fantasy"
"310","29","0","Fantasy"
"311","29","0","Fantasy"
"312","29","0","Fantasy"
"313","29","0","Fantasy"
"314","29","0","Fantasy"
"315","29","0","Fantasy"
"316","29","0","Fantasy"
"317","29","0","Fantasy"
"322","29","0","Fantasy"
"324","29","0","Fantasy"
"328","29","0","Fantasy"
"330","29","0","Fantasy"
"337","29","0","Fantasy"
"338","29","0","Fantasy"
"339","29","0","Fantasy"
"340","29","0","Fantasy"
"341","29","0","Fantasy"
"342","29","0","Fantasy"
"343","29","0","Fantasy"
"344","29","0","Fantasy"
"345","29","0","Fantasy"
"350","29","0","Fantasy"
"351","29","0","Fantasy"
"355","29","0","Fantasy"
"361","29","0","Fantasy"
"363","29","0","Fantasy"
"364","29","0","Fantasy"
"365","29","0","Fantasy"
"366","29","0","Fantasy"
"370","29","0","Fantasy"
"376","29","0","Fantasy"
"382","29","0","Fantasy"
"394","29","0","Fantasy"
"395","29","0","Fantasy"
"396","29","0","Fantasy"
"398","29","0","Fantasy"
